x,y,z,Marker (categorical),Marker (continuous)
18.538449643696282,69.83973685433443,824.0390758682897,C,-0.4302407716568951
102.57289583519034,4.630399545086192,70.86100103495107,C,0.4180407601441684
104.00360634445732,4.256758787605179,384.49791948174806,C,-0.2881343793349466
274.38095214540624,126.87653161809294,383.1324840344641,C,0.09148725412454402
271.49798568231347,166.5164147283372,604.6759920427615,C,0.23340818435799945
153.96914524546048,272.7967922349701,974.8438875546346,C,0.24620974585348127
11.421124718306345,84.4886483653193,687.2671923256958,C,-0.4118119692305603
191.84620807603898,11.090872458892377,935.6131937016532,B,-0.6556786386690701
10.653383557243089,86.38174515659091,684.751255281378,C,-0.37845572606462063
217.62035983092,248.11481477508266,855.7665759092276,C,-0.058777130157982
156.23985376373486,272.50862535554523,818.7245365094435,C,-0.15874228047615435
58.514359062012744,248.39209752219068,841.5534356618311,C,0.25052804552192753
256.0268554704223,205.96748106461354,97.85995025101812,A,0.8593146550841426
202.4214531771761,16.17604123716535,909.7571358115641,C,-0.5575098269366554
274.72422138658027,139.3428210370248,759.179581697861,C,-0.035647596768431225
3.865433787646623,164.7334693932028,368.71446805469634,C,0.31323960590571803
3.3458401554269983,111.64107772732083,763.7834991352006,C,-0.3599539675023196
154.73272058230964,1.0423078138994981,834.212443689368,C,0.09511549725253926
95.21088347230742,266.92789052784565,563.7641896620537,C,-0.5387937222486803
102.99585993277597,269.22828286248864,276.57051489628583,C,0.37624436112946824
227.16227905409244,33.13436570177734,840.4675527772141,C,0.27885734477094026
47.97970839022916,33.6577588017107,817.342338841381,C,-0.5772782463495013
185.26894455179084,265.278605674048,399.959818188246,C,-0.2805076085983525
12.056476585854554,190.76597892313393,187.34923398394886,C,-0.2861428640209915
165.7702173235886,270.87342318094306,638.434860693252,C,0.039475250140416286
265.28934145287536,86.87898374551013,970.6881363080114,B,-0.6754147493997711
27.709160866167366,55.64419168095347,241.98879857453036,C,-0.3680251419963844
16.867146490045897,72.90599762019349,723.9167979628063,B,-0.7588270689865021
96.84057145121326,267.45122033283405,104.83812582753016,C,-0.560056863489115
274.66970801311106,141.45759618985255,908.4146480402177,C,0.04319442156113661
274.5122142612555,128.86821573811315,892.7746904571425,C,-0.05342020795055527
231.44212446560005,36.97754151706056,686.4599447985861,C,0.5685784585327582
127.98373685865617,0.35774144803795593,157.5568103145295,C,0.09651360937566482
8.558735085948172,92.01745083078944,271.73366459482617,C,-0.4593224111893822
6.0480551245654794,100.04385285177858,365.2005776616097,C,-0.4233918178782314
107.96393523226561,3.307837563458037,813.8069152563272,C,-0.2583961273168263
6.527582008476742,98.36867890024867,849.1788891055443,C,-0.08556242043439971
135.37299922136822,273.72366427074274,16.456848830950555,C,-0.00522107986004497
104.1576584370471,269.52899224506666,168.0503723208191,C,-0.29453917329471724
15.486635323197262,198.15785878558623,828.641281128888,C,0.3559324983363902
23.49622344794102,212.05424872679473,67.63716148825594,B,-0.7692678998797114
181.80065814110276,266.50607777554546,651.6129865654888,C,-0.059703146759840155
221.13547598425504,245.50882882234606,545.4746909142169,A,0.9620028326691573
152.7555903811174,272.93501215218396,483.07631729658505,C,0.1612494655785978
80.58164509140202,12.567343149879065,412.9998340107538,C,-0.18478138616001083
274.7314470509362,134.84321526889116,177.18162618435096,C,-0.015455683456972031
266.4460435103948,89.93367397607652,697.0582191930449,C,0.44155172275980425
103.53448924277637,269.3690483221691,994.1368059997933,C,-0.4378793893619843
2.769696261091269,114.93432819511932,926.7836804075124,C,0.26391102452715137
151.37450395492365,0.6675132000492567,862.7340589421209,C,-0.00840908711604619
247.19493999583867,219.23255644386128,286.99153326913574,B,-0.8325659969944177
94.41031451625915,7.0839602737447365,507.94059008690454,C,0.5367864873549753
268.7382158853221,176.9812033438524,767.8695275088506,C,-0.5428240248518299
91.06248773878579,8.253504158158137,793.8624015445334,C,-0.5201643706313869
169.74185281647226,269.98477977646985,416.67148374836637,C,-0.09008154865945164
53.983113324587165,245.0246802976881,240.58162109787185,C,0.3526060304322227
269.55130697415456,99.52119026070744,960.8419690224662,C,-0.5192333291797971
5.436126042497534,102.30889408795925,1.3602788506075214,C,0.009777114315445274
195.37437797400284,261.08237817526265,445.108167206438,C,0.16881831766653715
252.7100123070469,62.39637463732295,367.8479958473761,A,0.7172667233622296
40.50727533841797,40.674739493406264,173.29394811413235,C,0.5723839557593906
230.58227118468284,237.5674636176947,157.38385879415605,A,0.743980047160258
5.222999396067962,103.13606698535408,688.2967549855832,C,-0.28437593773919456
182.3426109509832,7.425335331243161,222.348848997611,C,0.06702279950086099
262.87993984246185,81.12726811074515,938.3121426510407,B,-0.6736932128938605
50.65302159703087,31.389041681206635,916.2009266631372,A,0.717336774483459
214.76371876253094,250.10815217968775,603.1306562268617,C,0.5363557295124736
168.96140960948264,3.577289929631263,762.6474169273495,C,0.45009156992176796
272.9464586639672,114.74825517695604,404.4287546499471,C,0.1156427313907559
11.913548381226576,83.31543037159335,570.9448146370086,A,0.6394041580323208
42.37968914875292,38.815785819730976,785.6197829021817,B,-0.8845585404752045
139.32858299851162,0.007737271172601368,37.08419852092148,C,-0.018498694974226616
51.682167963091615,30.546471505536033,442.2742946428353,C,0.1740996757465527
1.0000388864574177,136.77007630347,429.33733165185,C,-1.4705175255509024e-05
54.354146616219154,28.43503801335541,635.7515996289148,C,0.1298527852226794
156.1281488956636,1.2227974643503785,656.8789168671824,C,0.048060901919501395
1.0288968128830334,134.06085591906563,827.9478764648576,C,-0.01868323539193501
14.473043999726997,77.65605969377354,62.48430506366787,A,0.6204841048606787
273.37007073542907,156.2355523956391,59.50331936927367,C,0.2124696549966215
221.87282449161384,28.80679688100021,304.7011437877688,A,0.9391690038108823
100.40332454605029,5.228686178514863,247.59989179203723,C,-0.23595287480138907
264.5689032059283,188.66609402541297,346.9715858831337,B,-0.6525340834530599
163.82090619348708,271.2644935136317,958.5470272182484,C,0.38223754440586516
224.2343499141994,243.0619861489439,140.24158241576902,A,0.8710798667021024
179.44033251131276,267.282087396939,37.23611251946413,C,0.3053935030075867
11.456248111336237,84.40394363849083,425.85399425861914,C,-0.04311295239956309
165.53213922558166,2.82373498061051,293.63003408414903,C,0.37305021387143816
19.592643107156093,67.99666114632193,801.2731798368408,B,-0.6607857648961392
1.0682845917515635,141.1962136259604,666.5837143879538,C,0.01972740471147049
211.7636438171911,21.65824893902419,187.85146916338547,C,-0.3531013080755172
204.26657324906193,17.181089143393805,355.578409813634,A,0.7570892144832214
32.645253422103096,49.34408238486081,952.2881035198484,A,0.9607154957747344
10.092898860508413,87.81748231069588,464.5856698549927,C,0.3258651394999311
224.98837123445588,242.44428256052362,145.5643456493052,A,0.8355831610436179
25.75264077918419,58.36684618692294,695.3507761416793,B,-0.6325629115910669
11.68457149851541,83.85717796565552,614.500296997541,C,0.3095755123559693
243.9151304395068,50.331892894712624,821.7030267331262,C,0.5190705714916628
157.68027885546522,1.4407272497931842,333.1938426646811,C,0.2965251825338983
5.140560892235413,103.46187849587469,121.85285774407384,C,0.4661580791854059
254.93144931723901,65.93902042240377,475.84541837873394,C,-0.5482177560187279
247.7584020970765,55.267243701642585,482.69168521294637,B,-0.6646063382341045
269.3176999101339,175.03925322978108,253.39820459383543,C,-0.2831524635591198
2.4742554791779128,156.90819182349082,743.4880507972491,C,0.2891348413668663
192.22380092052646,262.49293337522295,492.96967768294576,C,0.5871797012304187
